tweet_id,jpg_url,p1,p2,retweet_count,favorite_count,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,retweeted_status_id,retweeted_status_user_id,retweeted_status_timestamp,expanded_urls,name,dog_stage,extractedrating_numerator,extractedrating_denominator
668496999348633600,https://pbs.twimg.com/media/CUb6ebKWcAAJkd0.jpg,Staffordshire_bullterrier,miniature_pinscher,146,436,nan,nan,2015-11-22 18:31:19+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jo. Jo is a Swedish Queso. Tongue bigger than face. Tiny lil legs. Still no seatbelt. Simply careless. 8/10 https://t.co/Edy7B5vOp2,668496999348633600,nan,,https://twitter.com/dog_rates/status/668496999348633600/photo/1,Jo,,8,10
668507509523615744,https://pbs.twimg.com/media/CUcECBYWcAAzFRg.jpg,basenji,Shetland_sheepdog,116,345,nan,nan,2015-11-22 19:13:05+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is a Birmingham Quagmire named Chuk. Loves to relax and watch the game while sippin on that iced mocha. 10/10 https://t.co/HvNg9JWxFt,668507509523615744,nan,,https://twitter.com/dog_rates/status/668507509523615744/photo/1,a,,10,10
668528771708952576,https://pbs.twimg.com/media/CUcXXpxWUAAUJ__.jpg,Labrador_retriever,kuvasz,242,496,nan,nan,2015-11-22 20:37:34+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Gòrdón. He enjoys his razberrita by pool. Not a care in the world. 12/10 this dog has a better life than me https://t.co/zpdBQCcYgW,668528771708952576,nan,,https://twitter.com/dog_rates/status/668528771708952576/photo/1,Gòrdón,,12,10
668537837512433665,https://pbs.twimg.com/media/CUcfnWlWsAAzlwE.jpg,Lakeland_terrier,toy_poodle,79,265,nan,nan,2015-11-22 21:13:35+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Spark. He's nervous. Other dog hasn't moved in a while. Won't come when called. Doesn't fetch well 8/10&amp;1/10 https://t.co/stEodX9Aba,668537837512433665,nan,,https://twitter.com/dog_rates/status/668537837512433665/photo/1,Spark,,8,10
668542336805281792,https://pbs.twimg.com/media/CUcjtL8WUAAAJoz.jpg,American_Staffordshire_terrier,French_bulldog,231,497,nan,nan,2015-11-22 21:31:28+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",There's a lot going on here but in my honest opinion every dog pictured is pretty fabulous. 10/10 for all. Good dogs https://t.co/VvYVbsi6c3,668542336805281792,nan,,https://twitter.com/dog_rates/status/668542336805281792/photo/1,None,,10,10
668544745690562560,https://pbs.twimg.com/media/CUcl5jeWsAA6ufS.jpg,bearskin,bow,250,561,nan,nan,2015-11-22 21:41:02+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",It is an honor to rate this pup. He is a Snorklhuahua from Amarillo. A true renaissance dog. Also part Rudolph 10/10 https://t.co/ALNyYuGui7,668544745690562560,nan,,https://twitter.com/dog_rates/status/668544745690562560/photo/1,None,,10,10
668567822092664832,https://pbs.twimg.com/media/CUc64knWoAkZt70.jpg,Shih-Tzu,Lhasa,62,265,nan,nan,2015-11-22 23:12:44+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Marvin. He can tie a bow tie better than me. 11/10 https://t.co/81kzPgqjQ3,668567822092664832,nan,,https://twitter.com/dog_rates/status/668567822092664832/photo/1,Marvin,,11,10
668614819948453888,https://pbs.twimg.com/media/CUdloW8WEAAxB_Y.jpg,bustard,pelican,341,654,nan,nan,2015-11-23 02:19:29+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here is a horned dog. Much grace. Can jump over moons (dam!). Paws not soft. Bad at barking. 7/10 can still pet tho https://t.co/2Su7gmsnZm,668614819948453888,nan,,https://twitter.com/dog_rates/status/668614819948453888/photo/1,a,,7,10
668620235289837568,https://pbs.twimg.com/media/CUdqjvAWUAANfoU.jpg,crash_helmet,toaster,45,211,nan,nan,2015-11-23 02:41:01+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Kallie. There was a tornado in the area &amp; the news guy said everyone should wear a helmet. 10/10 adorbz https://t.co/AGyogHtmXx,668620235289837568,nan,,https://twitter.com/dog_rates/status/668620235289837568/photo/1,Kallie,,10,10
668623201287675904,https://pbs.twimg.com/media/CUdtP1xUYAIeBnE.jpg,Chihuahua,Pomeranian,851,1551,nan,nan,2015-11-23 02:52:48+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jomathan. He is not thrilled about the length of the grass. 10/10 https://t.co/TIhVKEIPqj,668623201287675904,nan,,"https://twitter.com/dog_rates/status/668623201287675904/photo/1,https://twitter.com/dog_rates/status/668623201287675904/photo/1,https://twitter.com/dog_rates/status/668623201287675904/photo/1,https://twitter.com/dog_rates/status/668623201287675904/photo/1",Jomathan,,10,10
668625577880875008,https://pbs.twimg.com/media/CUdvambWoAA007z.jpg,ox,groenendael,140,417,nan,nan,2015-11-23 03:02:14+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Maks. Maks just noticed something wasn't right. 10/10 https://t.co/0zBycaxyvs,668625577880875008,nan,,https://twitter.com/dog_rates/status/668625577880875008/photo/1,Maks,,10,10
668627278264475648,https://pbs.twimg.com/media/CUdw9thWsAA4mB9.jpg,French_bulldog,pug,123,341,nan,nan,2015-11-23 03:09:00+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Timofy. He's a pilot for Southwest. It's Christmas morning &amp; everyone has gotten kickass gifts but him. 9/10 https://t.co/3FuNbzyPwo,668627278264475648,nan,,https://twitter.com/dog_rates/status/668627278264475648/photo/1,Timofy,,9,10
668631377374486528,https://pbs.twimg.com/media/CUd0sSvWsAA85wO.jpg,miniature_schnauzer,Australian_terrier,349,763,nan,nan,2015-11-23 03:25:17+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Zeek. He is a grey Cumulonimbus. Zeek is hungry. Someone should feed Zeek asap. 5/10 absolutely terrifying https://t.co/fvVNScw8VH,668631377374486528,nan,,https://twitter.com/dog_rates/status/668631377374486528/photo/1,Zeek,,5,10
668633411083464705,https://pbs.twimg.com/media/CUd2ieCUcAAexyT.jpg,Pekinese,Shih-Tzu,1788,3024,nan,nan,2015-11-23 03:33:22+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Churlie. He likes bagels. 10/10 https://t.co/k8P6FZlzAG,668633411083464705,nan,,"https://twitter.com/dog_rates/status/668633411083464705/photo/1,https://twitter.com/dog_rates/status/668633411083464705/photo/1",Churlie,,10,10
668636665813057536,https://pbs.twimg.com/media/CUd5gBGWwAA0IVA.jpg,komondor,llama,528,1114,nan,nan,2015-11-23 03:46:18+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is an Irish Rigatoni terrier named Berta. Completely made of rope. No eyes. Quite large. Loves to dance. 10/10 https://t.co/EM5fDykrJg,668636665813057536,nan,,https://twitter.com/dog_rates/status/668636665813057536/photo/1,an,,10,10
668641109086707712,https://pbs.twimg.com/media/CUd9ivxWUAAuXSQ.jpg,vacuum,pug,573,1145,nan,nan,2015-11-23 04:03:57+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Hanz. He heard some thunder. 10/10 https://t.co/pKJK23j0QZ,668641109086707712,nan,,https://twitter.com/dog_rates/status/668641109086707712/photo/1,Hanz,,10,10
668643542311546881,https://pbs.twimg.com/media/CUd_wYRWUAAZsKr.jpg,common_iguana,frilled_lizard,576,939,nan,nan,2015-11-23 04:13:37+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Fascinating dog here. Loves beach. Oddly long nose for dog. Massive ass paws. Hard to cuddle w. 3/10 would still pet https://t.co/IiSdmhkC5N,668643542311546881,nan,,https://twitter.com/dog_rates/status/668643542311546881/photo/1,None,,3,10
668645506898350081,https://pbs.twimg.com/media/CUeBiqgXAAARLbj.jpg,ski_mask,knee_pad,588,962,nan,nan,2015-11-23 04:21:26+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Incredibly rare dog here. Good at bipedalism. Rad blue spikes. Ready to dance. 11/10 https://t.co/70X1TIXn38,668645506898350081,nan,,https://twitter.com/dog_rates/status/668645506898350081/photo/1,None,,11,10
668655139528511488,https://pbs.twimg.com/media/CUeKTeYW4AEr_lx.jpg,beagle,Italian_greyhound,233,562,nan,nan,2015-11-23 04:59:42+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Winifred. He is a Papyrus Hydrangea mix. Can tie shoes. 11/10 inspiring pup https://t.co/mwnBN6ZkPt,668655139528511488,nan,,https://twitter.com/dog_rates/status/668655139528511488/photo/1,Winifred,,11,10
668779399630725120,https://pbs.twimg.com/media/CUf7UIaWUAEuKFr.jpg,Chesapeake_Bay_retriever,Weimaraner,409,749,nan,nan,2015-11-23 13:13:28+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Kevon. He is not physically or mentally prepared to start his Monday. 10/10 totes relatable https://t.co/YVAJgWHzPW,668779399630725120,nan,,https://twitter.com/dog_rates/status/668779399630725120/photo/1,Kevon,,10,10
668815180734689280,https://pbs.twimg.com/media/CUgb21RXIAAlff7.jpg,redbone,Italian_greyhound,291,610,nan,nan,2015-11-23 15:35:39+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is a wild Toblerone from Papua New Guinea. Mouth always open. Addicted to hay. Acts blind. 7/10 handsome dog https://t.co/IGmVbz07tZ,668815180734689280,nan,,https://twitter.com/dog_rates/status/668815180734689280/photo/1,a,,7,10
668826086256599040,https://pbs.twimg.com/media/CUglxbFXAAA5O0d.jpg,malinois,Irish_terrier,150,467,nan,nan,2015-11-23 16:18:59+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Banditt. He is a brown LaBeouf retriever. Loves cold weather. 4 smaller dogs are his sons (probably). 10/10 https://t.co/Ko7eCsFpnI,668826086256599040,nan,,https://twitter.com/dog_rates/status/668826086256599040/photo/1,Banditt,,10,10
668852170888998912,https://pbs.twimg.com/media/CUg9gBvWoAAmx-2.jpg,golden_retriever,Tibetan_mastiff,184,479,nan,nan,2015-11-23 18:02:38+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Bobb. Bobb is a Golden High Fescue &amp; a proud father of 8. Bobb sleeps while the little pups play. 11/10 https://t.co/OmxouCZ8IY,668852170888998912,nan,,https://twitter.com/dog_rates/status/668852170888998912/photo/1,Bobb,,11,10
668872652652679168,https://pbs.twimg.com/media/CUhQIAhXAAA2j7u.jpg,teddy,pillow,322,566,nan,nan,2015-11-23 19:24:02+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Amélie. She is a confident white college girl. Extremely intimidating. Literally can't rn omg. 11/10 fab https://t.co/up0MHRxelf,668872652652679168,nan,,https://twitter.com/dog_rates/status/668872652652679168/photo/1,Amélie,,11,10
668892474547511297,https://pbs.twimg.com/media/CUhiJ63WEAAw2qm.jpg,kelpie,collie,164,422,nan,nan,2015-11-23 20:42:48+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ruffles. He is an Albanian Shoop Da Whoop. He just noticed the camera. Patriotic af. Classy hardwood. 11/10 https://t.co/HyDpTU5Jhj,668892474547511297,nan,,https://twitter.com/dog_rates/status/668892474547511297/photo/1,Ruffles,,11,10
668902994700836864,https://pbs.twimg.com/media/CUhruUgUAAAa8FQ.jpg,Brittany_spaniel,Ibizan_hound,107,338,nan,nan,2015-11-23 21:24:36+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Lambeau. He's a Whistling Haiku from the plains of southern Guatemala. 11/10 so. damn. majestic. https://t.co/UqCvpSgMJe,668902994700836864,nan,,https://twitter.com/dog_rates/status/668902994700836864/photo/1,Lambeau,,11,10
668932921458302977,https://pbs.twimg.com/media/CUiG6_ZXAAAPaw_.jpg,standard_poodle,Old_English_sheepdog,63,284,nan,nan,2015-11-23 23:23:31+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Herald. He likes to swing. Subtle tongue slip. Owner good at b-ball. Creepy person on bench back there. 9/10 https://t.co/rcrKkL7eB6,668932921458302977,nan,,https://twitter.com/dog_rates/status/668932921458302977/photo/1,Herald,,9,10
668955713004314625,https://pbs.twimg.com/media/CUibq3uVAAAup_O.jpg,cocker_spaniel,Lakeland_terrier,77,300,nan,nan,2015-11-24 00:54:05+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is a Slovakian Helter Skelter Feta named Leroi. Likes to skip on roofs. Good traction. Much balance. 10/10 wow! https://t.co/Dmy2mY2Qj5,668955713004314625,nan,,https://twitter.com/dog_rates/status/668955713004314625/photo/1,a,,10,10
668960084974809088,https://pbs.twimg.com/media/CUifpn4WUAAS5X3.jpg,shower_curtain,Chesapeake_Bay_retriever,263,757,nan,nan,2015-11-24 01:11:27+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Jaycob. He got scared of the vacuum. Hide &amp; seek champ. Almost better than Kony. Solid shampoo selection. 10/10 https://t.co/952hUV6RiK,668960084974809088,nan,,https://twitter.com/dog_rates/status/668960084974809088/photo/1,Jaycob,,10,10
668975677807423489,https://pbs.twimg.com/media/CUit1O1WoAEBHjj.jpg,basset,Welsh_springer_spaniel,641,1386,nan,nan,2015-11-24 02:13:25+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jeremy. He hasn't grown into his skin yet. Ears hit the floor. Probably trips on them sometimes. 11/10 https://t.co/LqAMlFVBoY,668975677807423489,nan,,https://twitter.com/dog_rates/status/668975677807423489/photo/1,Jeremy,,11,10
668979806671884288,https://pbs.twimg.com/media/CUixld6WoAArDrJ.jpg,golden_retriever,Irish_setter,382,842,nan,nan,2015-11-24 02:29:49+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Chaz. He's an X Games half pipe superstar. 6 gold medals. Lost back legs saving a baby from a tornado 12/10 https://t.co/uxdOfblUB0,668979806671884288,nan,,https://twitter.com/dog_rates/status/668979806671884288/photo/1,Chaz,,12,10
668981893510119424,https://pbs.twimg.com/media/CUize-0WEAAerAK.jpg,jellyfish,coral_reef,340,573,nan,nan,2015-11-24 02:38:07+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Unique dog here. Oddly shaped tail. Long pink front legs. I don't think dogs breath underwater sos. 4/10 bad owner https://t.co/0EJXxE9UxW,668981893510119424,nan,,https://twitter.com/dog_rates/status/668981893510119424/photo/1,None,,4,10
668986018524233728,https://pbs.twimg.com/media/CUi3PIrWoAAPvPT.jpg,doormat,Chihuahua,183,578,nan,nan,2015-11-24 02:54:30+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ruby. She's a Bimmington Fettuccini. One ear works a lil better than other. Looks startled. Cool carpet 9/10 https://t.co/j0Wpa42KCH,668986018524233728,nan,,https://twitter.com/dog_rates/status/668986018524233728/photo/1,Ruby,,9,10
668988183816871936,https://pbs.twimg.com/media/CUi5M7TXIAAY0gj.jpg,Arabian_camel,bison,516,961,nan,nan,2015-11-24 03:03:06+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Honor to rate this dog. Lots of fur on him. Two massive tumors on back. Should get checked out. Very neat tho. 7/10 https://t.co/bMhs18elNF,668988183816871936,nan,,https://twitter.com/dog_rates/status/668988183816871936/photo/1,None,,7,10
668989615043424256,https://pbs.twimg.com/media/CUi6geuUYAIvE9n.jpg,pug,waffle_iron,356,726,nan,nan,2015-11-24 03:08:48+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bernie. He's taking his Halloween costume very seriously. Wants to be baked. 3/10 not a good idea Bernie smh https://t.co/1zBp1moFlX,668989615043424256,nan,,https://twitter.com/dog_rates/status/668989615043424256/photo/1,Bernie,,3,10
668992363537309700,https://pbs.twimg.com/media/CUi9ARGWUAEyWqo.jpg,lynx,tabby,381,802,nan,nan,2015-11-24 03:19:43+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Harrison. He braves the snow like a champ. Perched at all times. Hasn't blinked in months. 8/10 v nifty dog https://t.co/tiVuq6MNwl,668992363537309700,nan,,https://twitter.com/dog_rates/status/668992363537309700/photo/1,Harrison,,8,10
668994913074286592,https://pbs.twimg.com/media/CUi_UtnWIAEtfqz.jpg,hog,English_springer,254,468,nan,nan,2015-11-24 03:29:51+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Two gorgeous pups here. Both have cute fake horns(adorable). Barn in the back looks on fire. 5/10 would pet rly well https://t.co/w5oYFXi0uh,668994913074286592,nan,,https://twitter.com/dog_rates/status/668994913074286592/photo/1,None,,5,10
669000397445533696,https://pbs.twimg.com/media/CUjETvDVAAI8LIy.jpg,Pembroke,Cardigan,6965,22118,nan,nan,2015-11-24 03:51:38+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Terrance. He's being yelled at because he stapled the wrong stuff together. 11/10 hang in there Terrance https://t.co/ixcuUYCbdD,669000397445533696,nan,,https://twitter.com/dog_rates/status/669000397445533696/photo/1,Terrance,,11,10
669006782128353280,https://pbs.twimg.com/media/CUjKHs0WIAECWP3.jpg,Chihuahua,Italian_greyhound,269,610,nan,nan,2015-11-24 04:17:01+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tucker. He is 100% ready for the sports. 12/10 I would watch anything with him https://t.co/k0ddVUWTcu,669006782128353280,nan,,https://twitter.com/dog_rates/status/669006782128353280/photo/1,Tucker,,12,10
669015743032369152,https://pbs.twimg.com/media/CUjSRNCXAAQ6Y_8.jpg,comic_book,bib,403,785,nan,nan,2015-11-24 04:52:37+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Super rare dog right here guys. Doesn't bark. Seems strong. Blue. Very family friendly pet. 10/10 overall good dog https://t.co/Jykq2iq3qN,669015743032369152,nan,,https://twitter.com/dog_rates/status/669015743032369152/photo/1,None,,10,10
669037058363662336,https://pbs.twimg.com/media/CUjlp51WcAA1vGA.jpg,Chihuahua,Pomeranian,336,698,nan,nan,2015-11-24 06:17:19+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Here we have Pancho and Peaches. Pancho is a Condoleezza Gryffindor, and Peaches is just an asshole. 10/10 &amp; 7/10 https://t.co/Lh1BsJrWPp",669037058363662336,nan,,https://twitter.com/dog_rates/status/669037058363662336/photo/1,None,,10,10
669203728096960512,https://pbs.twimg.com/media/CUl9PGBVEAUV3Wz.jpg,pug,French_bulldog,522,1074,nan,nan,2015-11-24 17:19:36+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Samsom. He is sexually confused. Really wants to be a triceratops. 9/10 just a great guy https://t.co/HPoce45SI3,669203728096960512,nan,,https://twitter.com/dog_rates/status/669203728096960512/photo/1,Samsom,,9,10
669214165781868544,https://pbs.twimg.com/media/CUmGu7-UcAA0r3O.jpg,minivan,police_van,183,468,nan,nan,2015-11-24 18:01:05+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jaspers. He is a northeastern Gillette. Just got his license. Very excited. 10/10 they grow up so fast https://t.co/cieaOI0RuT,669214165781868544,nan,,https://twitter.com/dog_rates/status/669214165781868544/photo/1,Jaspers,,10,10
669216679721873412,https://pbs.twimg.com/media/CUmJBS5WUAAKtrP.jpg,golden_retriever,Irish_setter,422,958,nan,nan,2015-11-24 18:11:04+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Clarq. He's a golden Quetzalcoatl. Clarq enjoys eating his own foot. Damn it Clarq. 8/10 would pet firmly https://t.co/d8ybynaRwZ,669216679721873412,nan,,https://twitter.com/dog_rates/status/669216679721873412/photo/1,Clarq,,8,10
669324657376567296,https://pbs.twimg.com/media/CUnrN7vUcAAfGvN.jpg,seashore,Cardigan,223,525,nan,nan,2015-11-25 01:20:08+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Ralf. He's a miniature Buick DiCaprio. Can float (whoa). Loves to beach. Snazzy green vest. 11/10 I'd hug Ralf https://t.co/R5Z6jBTdhc,669324657376567296,nan,,https://twitter.com/dog_rates/status/669324657376567296/photo/1,Ralf,,11,10
669327207240699904,https://pbs.twimg.com/media/CUntin8WIAADmLk.jpg,golden_retriever,Labrador_retriever,127,610,nan,nan,2015-11-25 01:30:16+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Just got home from college. Dis my dog. She does all my homework. Big red turd in background. 13/10 no bias at all https://t.co/6WGFp9cuj6,669327207240699904,nan,,https://twitter.com/dog_rates/status/669327207240699904/photo/1,None,,13,10
669328503091937280,https://pbs.twimg.com/media/CUnuuLEWEAAlKjN.jpg,Siberian_husky,Eskimo_dog,452,1081,nan,nan,2015-11-25 01:35:25+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Kirk. He just saw a bacon wrapped tennis ball and literally died. So sad. 12/10 RIP Kirk https://t.co/0twoigv5jP,669328503091937280,nan,,https://twitter.com/dog_rates/status/669328503091937280/photo/1,Kirk,,12,10
669351434509529089,https://pbs.twimg.com/media/CUoDk8mWsAAMyBL.jpg,cuirass,breastplate,207,474,nan,nan,2015-11-25 03:06:32+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sully. He's a Leviticus Galapagos. Very powerful. Borderline unstoppable. Cool goggles. 10/10 https://t.co/zKNF77dxEA,669351434509529089,nan,,https://twitter.com/dog_rates/status/669351434509529089/photo/1,Sully,,10,10
669353438988365824,https://pbs.twimg.com/media/CUoFZTyW4AE70iD.jpg,teddy,Pembroke,281,687,6.678064545737605e+17,4196983835.0,2015-11-25 03:14:30+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tessa. She is also very pleased after finally meeting her biological father. 10/10 https://t.co/qDS1aCqppv,669353438988365824,nan,,https://twitter.com/dog_rates/status/669353438988365824/photo/1,Tessa,,10,10
669354382627049472,https://pbs.twimg.com/media/CUoGQjdXAAAkaz2.jpg,Chihuahua,French_bulldog,1390,2889,nan,nan,2015-11-25 03:18:15+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Dug. Dug fucken loves peaches. 8/10 https://t.co/JtA1TG21Xx,669354382627049472,nan,,https://twitter.com/dog_rates/status/669354382627049472/photo/1,Dug,,8,10
669359674819481600,https://pbs.twimg.com/media/CUoLEG3XAAE65I0.jpg,Labrador_retriever,German_short-haired_pointer,134,390,nan,nan,2015-11-25 03:39:17+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Saydee. She's a Rochester  Ecclesiastical. Jumped off cliff and caught stick on way down. 11/10 1st round pick https://t.co/Eh2v0AyJbi,669359674819481600,nan,,https://twitter.com/dog_rates/status/669359674819481600/photo/1,Saydee,,11,10
669363888236994561,https://pbs.twimg.com/media/CUoO1TLWsAA0Z3w.jpg,golden_retriever,Irish_setter,252,669,nan,nan,2015-11-25 03:56:01+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here we have a Gingivitis Pumpernickel named Zeus. Unmatched tennis ball capacity. 10/10 would highly recommend https://t.co/jPkd7hhX7m,669363888236994561,nan,,https://twitter.com/dog_rates/status/669363888236994561/photo/1,None,,10,10
669367896104181761,https://pbs.twimg.com/media/CUoSjTnWwAANNak.jpg,basset,beagle,172,485,nan,nan,2015-11-25 04:11:57+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Chip. Chip's pretending to be choked. 10/10 lol classic Chip https://t.co/yoB0SM1AAP,669367896104181761,nan,,https://twitter.com/dog_rates/status/669367896104181761/photo/1,Chip,,10,10
669371483794317312,https://pbs.twimg.com/media/CUoVz8rU8AAfW-c.jpg,Brabancon_griffon,miniature_pinscher,196,524,nan,nan,2015-11-25 04:26:12+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Oliviér. He's a Baptist Hindquarter. Also smooth af with the babes. 10/10 I'd totally get in a car with him https://t.co/fj4c170cxk,669371483794317312,nan,,https://twitter.com/dog_rates/status/669371483794317312/photo/1,Oliviér,,10,10
669375718304980992,https://pbs.twimg.com/media/CUoZqaqWcAAA2MQ.jpg,Airedale,Norfolk_terrier,792,1425,nan,nan,2015-11-25 04:43:02+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Billl. He's trying to be a ghost but he's not very good at it. 6/10 c'mon Billl https://t.co/ero0XfdGtY,669375718304980992,nan,,https://twitter.com/dog_rates/status/669375718304980992/photo/1,Billl,,6,10
669393256313184256,https://pbs.twimg.com/media/CUopnHPVEAAcL2o.jpg,cocker_spaniel,Blenheim_spaniel,83,383,nan,nan,2015-11-25 05:52:43+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Ronduh. She's a Finnish Checkered Blitzkrieg. Ears look fake. Shoes on point. 10/10 would pet extra well https://t.co/juktj5qiaD,669393256313184256,nan,,https://twitter.com/dog_rates/status/669393256313184256/photo/1,Ronduh,,10,10
669564461267722241,https://pbs.twimg.com/media/CUrFUvDVAAA9H-F.jpg,toy_poodle,miniature_poodle,133,413,nan,nan,2015-11-25 17:13:02+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is a Coriander Baton Rouge named Alfredo. Loves to cuddle with smaller well-dressed dog. 10/10 would hug lots https://t.co/eCRdwouKCl,669564461267722241,nan,,https://twitter.com/dog_rates/status/669564461267722241/photo/1,a,,10,10
669567591774625800,https://pbs.twimg.com/media/CUrIK1DWoAAhECq.jpg,Chihuahua,toy_terrier,61,248,nan,nan,2015-11-25 17:25:28+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Kollin. He's a Parakeetian Badminton from Denmark. Great artist. Taking break from research. Loves wicker 9/10 https://t.co/XPLB3eoXiX,669567591774625800,nan,,https://twitter.com/dog_rates/status/669567591774625800/photo/1,Kollin,,9,10
